ROUTE_ID,STOP_ID,ROUTE_NAME,STOP_NAME,OBJECTID,x,y
4608,14004787,Fitzroy,"20 Urlich Ave, Hamilton",879,1801005.063,5812000.6884
4641,14004790,Flagstaff North,"11 Te Huia Dr, Hamilton",880,1797046.6328,5822085.3509
9032,14004790,Rototuna Circular,"11 Te Huia Dr, Hamilton",881,1797046.6328,5822085.3509
9032,14004791,Rototuna Circular,"6 Te Huia Dr, Hamilton",882,1796998.5028,5822030.111
4641,14004792,Flagstaff North,"Borman Rd, Hamilton (Radius Glaisdale)",883,1797624.3596,5822836.3171
9032,14004792,Rototuna Circular,"Borman Rd, Hamilton (Radius Glaisdale)",884,1797624.3596,5822836.3171
4620,14004853,Te Rapa,"24 Hobson St, Hamilton",885,1799236.0362,5817166.0188
19537,14004872,Meteor,"101 Aberdeen Dr, Hamilton",886,1797079.1972,5815145.397
4622,14004882,Pukete,"35 Sandwich Rd, Hamilton",887,1798876.0783,5818998.6761
4608,14004891,Fitzroy,"46 Lake Cr, Hamilton",888,1800558.5783,5813435.1924
19537,14004905,Meteor,"100A Dominion Rd, Hamilton",889,1796523.5295,5816526.8243
4616,14004912,Rototuna,"36 Alconbury Dr, Hamilton",890,1800150.5553,5822080.8938
9022,14004912,Flagstaff,"36 Alconbury Dr, Hamilton",891,1800150.5553,5822080.8938
4638,14004924,Dinsdale,"55 Farnborough Dr, Hamilton",892,1795937.2489,5816491.8224
4608,14004925,Fitzroy,"27 Odette St, Hamilton",893,1801423.7387,5812576.2738
4606,14004935,Fairfield,"800 Victoria St, Hamilton (Fastlane Fitness)",894,1800594.4392,5815987.0147
4616,14004935,Rototuna,"800 Victoria St, Hamilton (Fastlane Fitness)",895,1800594.4392,5815987.0147
4622,14004935,Pukete,"800 Victoria St, Hamilton (Fastlane Fitness)",896,1800594.4392,5815987.0147
4648,14004935,Chartwell,"800 Victoria St, Hamilton (Fastlane Fitness)",897,1800594.4392,5815987.0147
9022,14004935,Flagstaff,"800 Victoria St, Hamilton (Fastlane Fitness)",898,1800594.4392,5815987.0147
9032,14004935,Rototuna Circular,"800 Victoria St, Hamilton (Fastlane Fitness)",899,1800594.4392,5815987.0147
12858,14004937,Comet,"37 Pelorus St, Hamilton",900,1801808.2078,5811304.014
4638,14004964,Dinsdale,"76 Farnborough Dr, Hamilton",901,1795730.7373,5816449.8795
4648,14004965,Chartwell,"868 River Rd, Hamilton (Swarbricks Landing)",902,1799724.6364,5819193.0024
9022,14004965,Flagstaff,"868 River Rd, Hamilton (Swarbricks Landing)",903,1799724.6364,5819193.0024
4616,14004970,Rototuna,"65 Wentworth Dr, Hamilton",904,1799056.3574,5821861.2136
4641,14004970,Flagstaff North,"65 Wentworth Dr, Hamilton",905,1799056.3574,5821861.2136
4606,14004973,Fairfield,"61 Fairfield Rd, Hamilton (Woodstock School)",906,1800413.2496,5817351.9722
15643,14004977,Bremworth / Templeview,"Tristram St, Hamilton (Seddon Park)",907,1800427.5269,5815342.8778
19537,14004977,Meteor,"Tristram St, Hamilton (Seddon Park)",908,1800427.5269,5815342.8778
4620,14004977,Te Rapa,"Tristram St, Hamilton (Seddon Park)",909,1800427.5269,5815342.8778
12858,14004986,Comet,"Opp 281 Ōhaupō Rd, Hamilton",910,1801857.2608,5811146.6778
4606,14004989,Fairfield,"293 Clarkin Rd, Hamilton",911,1801430.7089,5818020.2364
15643,14005057,Bremworth / Templeview,"12 Foster Rd, Hamilton",912,1795773.4505,5811617.7449
4616,14005061,Rototuna,"260 Borman Rd, Hamilton",913,1799457.1832,5822561.8121
4641,14005061,Flagstaff North,"260 Borman Rd, Hamilton",914,1799457.1832,5822561.8121
9022,14005061,Flagstaff,"260 Borman Rd, Hamilton",915,1799457.1832,5822561.8121
4638,14005064,Dinsdale,"183 Brymer Rd, Hamilton (Hamilton Zoo)",916,1795306.0262,5816897.1806
4638,14005065,Dinsdale,"17 Western Heights Dr, Hamilton",917,1796707.3105,5815319.0531
4656,14005066,Nawton,"27 Wall St, Hamilton",918,1797343.9669,5816840.3487
4622,14005068,Pukete,"190 Tōtara Dr, Hamilton",919,1797341.1711,5820843.4468
4616,14005083,Rototuna,"1095 Heaphy Tce, Hamilton (Caro Park)",920,1800902.8203,5817472.5089
9022,14005083,Flagstaff,"1095 Heaphy Tce, Hamilton (Caro Park)",921,1800902.8203,5817472.5089
4608,14005087,Fitzroy,"Opp 65 Waterford Rd, Hamilton",922,1802597.7786,5811991.571
4622,14005173,Pukete,"131 Tōtara Dr, Hamilton",923,1797880.189,5820644.6215
4612,14005180,Claudelands,"116 Fairview St, Hamilton",924,1802400.1708,5818644.0392
15643,14005266,Bremworth / Templeview,"1A Cowley Dr, Hamilton",925,1795866.1063,5811890.1678
4638,14005271,Dinsdale,"6 Angus St, Hamilton",926,1795952.9437,5815914.6383
4656,14005277,Nawton,"94 Rimu St, Hamilton",927,1798819.5113,5816144.8002
4641,14005296,Flagstaff North,"1855 River Rd, Hamilton",928,1796980.2478,5821945.9265
4648,14005352,Chartwell,"842 River Rd, Hamilton (Donny Park)",929,1799731.0019,5818913.7072
9022,14005352,Flagstaff,"842 River Rd, Hamilton (Donny Park)",930,1799731.0019,5818913.7072
12858,14005355,Comet,"45 Houchens Rd, Hamilton",931,1801752.5838,5810799.4788
4648,14005376,Chartwell,"714 River Rd, Hamilton",932,1799758.028,5818174.116
9022,14005376,Flagstaff,"714 River Rd, Hamilton",933,1799758.028,5818174.116
12858,14005451,Comet,"57 Pelorus St, Hamilton",934,1802141.6127,5811258.9694
12858,14005452,Comet,"263 Te Rapa Rd, Hamilton",935,1798851.1952,5817657.1971
4604,14005459,Hillcrest,"56 Naylor St, Hamilton",936,1802562.238,5814039.2142
4610,14005493,University,"528 Grey St, Hamilton",937,1801809.7992,5815115.8927
4616,14005555,Rototuna,"12 Turakina Rise, Hamilton",938,1798946.0527,5822593.253
9022,14005555,Flagstaff,"12 Turakina Rise, Hamilton",939,1798946.0527,5822593.253
9032,14005555,Rototuna Circular,"12 Turakina Rise, Hamilton",940,1798946.0527,5822593.253
4606,14005559,Fairfield,"747 Victoria St, Hamilton (Les Mills)",941,1800646.5753,5815880.7284
4616,14005559,Rototuna,"747 Victoria St, Hamilton (Les Mills)",942,1800646.5753,5815880.7284
4622,14005559,Pukete,"747 Victoria St, Hamilton (Les Mills)",943,1800646.5753,5815880.7284
4648,14005559,Chartwell,"747 Victoria St, Hamilton (Les Mills)",944,1800646.5753,5815880.7284
9022,14005559,Flagstaff,"747 Victoria St, Hamilton (Les Mills)",945,1800646.5753,5815880.7284
9032,14005559,Rototuna Circular,"747 Victoria St, Hamilton (Les Mills)",946,1800646.5753,5815880.7284
4641,14005586,Flagstaff North,"129 Cumberland Dr, Hamilton",947,1797536.7651,5822367.9724
15643,14005599,Bremworth / Templeview,"454 Kahikātea Dr, Hamilton",948,1797564.945,5813565.0522
12858,14005603,Comet,"4 Deanwell Ave, Hamilton",949,1800424.0536,5811336.5882
9022,14005604,Flagstaff,"1125 River Rd, Hamilton",950,1798834.4746,5820306.0482
9032,14005604,Rototuna Circular,"1125 River Rd, Hamilton",951,1798834.4746,5820306.0482
3771,14005609,Orbiter,"194 Thomas Rd, Hamilton",952,1800028.6323,5821686.46
4641,14005609,Flagstaff North,"194 Thomas Rd, Hamilton",953,1800028.6323,5821686.46
4638,14005613,Dinsdale,"45 Western Heights Dr, Hamilton",954,1796460.6556,5815406.8871
3771,14005618,Orbiter,"Opp 40 Newcastle Rd, Hamilton",955,1796729.8385,5814635.9962
12858,14005622,Comet,"487 Anglesea St, Hamilton",956,1800390.0719,5815820.4645
4656,14005622,Nawton,"487 Anglesea St, Hamilton",957,1800390.0719,5815820.4645
19537,14005630,Meteor,"47 Clyde St, Hamilton (Marian Catholic School)",958,1802014.0124,5814870.9925
3771,14005630,Orbiter,"47 Clyde St, Hamilton (Marian Catholic School)",959,1802014.0124,5814870.9925
4641,14005630,Flagstaff North,"47 Clyde St, Hamilton (Marian Catholic School)",960,1802014.0124,5814870.9925
4638,14005645,Dinsdale,"149 Baverstock Rd, Hamilton",961,1795887.9627,5816839.421
19537,14005656,Meteor,"4 Maple Ave, Hamilton",962,1797321.8311,5815220.0306
4618,14005659,Hamilton Gardens Uni,"27 Bledisloe Tce, Hamilton",963,1801785.5643,5813762.4987
15643,14005666,Bremworth / Templeview,"407 Kahikātea Dr, Hamilton",964,1797956.0771,5813706.7651
4648,14005669,Chartwell,"84 Comries Rd, Hamilton",965,1800365.7636,5819146.7916
12858,14005680,Comet,Glenview Bus Hub Southbound,966,1801442.9958,5811396.1527
4612,14005681,Claudelands,"70 Claude St, Hamilton",967,1801806.6768,5817017.0331
12858,14005682,Comet,Glenview Bus Hub Northbound,968,1801344.8643,5811438.1032
4616,14005695,Rototuna,"23 Moonlight Dr, Hamilton",969,1800130.2475,5822306.3555
4641,14005695,Flagstaff North,"23 Moonlight Dr, Hamilton",970,1800130.2475,5822306.3555
9022,14005695,Flagstaff,"23 Moonlight Dr, Hamilton",971,1800130.2475,5822306.3555
9032,14005695,Rototuna Circular,"23 Moonlight Dr, Hamilton",972,1800130.2475,5822306.3555
4606,14005699,Fairfield,"85A Mardon Rd, Hamilton",973,1802225.0434,5817676.2115
4606,14005704,Fairfield,"123 Mardon Rd, Hamilton",974,1802440.228,5817745.0979
12858,14005707,Comet,"4 Splitt Ave, Hamilton",975,1801853.6612,5811886.7104
4656,14005709,Nawton,"78 Grandview Rd, Hamilton",976,1797223.2628,5816353.7457
3771,14005715,Orbiter,"194 Pūkete Rd, Hamilton",977,1797225.2795,5820893.4831
4622,14005715,Pukete,"194 Pūkete Rd, Hamilton",978,1797225.2795,5820893.4831
4622,14005738,Pukete,"53 Mauī St, Hamilton",979,1796054.3742,5821055.7583
4620,14005743,Te Rapa,"134 Māeroa Rd, Hamilton",980,1798950.4399,5816679.7096
4622,14005753,Pukete,"8 Vercoe Rd, Hamilton",981,1798999.1478,5817692.3866
4618,14005756,Hamilton Gardens Uni,"38 Brookfield St, Hamilton",982,1802320.5775,5813728.3703
4618,14005776,Hamilton Gardens Uni,Hamilton Gardens,983,1802857.4711,5813181.5085
4606,14005779,Fairfield,"Opp 53 Mardon Rd, Hamilton (Enderley Park)",984,1802060.4423,5817613.8514
12858,14005784,Comet,"7 Māhoe St, Hamilton",985,1800716.4773,5812742.0875
4656,14005788,Nawton,"35 Grandview Rd, Hamilton",986,1797510.5132,5816546.4966
19537,14005793,Meteor,"9 Grange Ave, Hamilton",987,1797027.0627,5816341.9022
4616,14005800,Rototuna,"Borman Rd, Hamilton (opp Woolworths)",988,1799068.9082,5822512.7878
4641,14005800,Flagstaff North,"Borman Rd, Hamilton (opp Woolworths)",989,1799068.9082,5822512.7878
9022,14005800,Flagstaff,"Borman Rd, Hamilton (opp Woolworths)",990,1799068.9082,5822512.7878
3720,14005803,Tamahere/Matangi,"25 Morrinsville Rd, Hamilton",991,1804682.597,5813816.6158
4618,14005803,Hamilton Gardens Uni,"25 Morrinsville Rd, Hamilton",992,1804682.597,5813816.6158
4622,14005804,Pukete,"154 Tōtara Dr, Hamilton",993,1797724.2021,5820787.7101
12858,14005812,Comet,"571 Anglesea St, Hamilton (Woolworths)",994,1800241.8258,5816021.4204
4656,14005812,Nawton,"571 Anglesea St, Hamilton (Woolworths)",995,1800241.8258,5816021.4204
4606,14005825,Fairfield,"189 Clarkin Rd, Hamilton",996,1800879.7506,5817858.7236
4656,14005828,Nawton,"22 Rotokauri Rd, Hamilton",997,1797025.8299,5817442.8182
4620,14005829,Te Rapa,"256 Māeroa Rd, Hamilton",998,1798861.0388,5815955.9269
12858,14005838,Comet,"448 Ulster St, Hamilton",999,1799334.2433,5817210.9428
15643,14005843,Bremworth / Templeview,"36 McKay Dr, Hamilton",1000,1795407.4104,5811984.645
4622,14005852,Pukete,"100 Mauī St, Hamilton (Prolife Foods)",1001,1795882.4104,5821530.0612
4620,14005886,Te Rapa,"37 Vardon Rd, Hamilton",1002,1798723.1753,5818141.9645
4638,14005888,Dinsdale,"180 Ward St, Hamilton (Girls High)",1003,1800447.0666,5815150.1987
3771,14005896,Orbiter,"248 Hukanui Rd, Hamilton",1004,1800649.5949,5819698.8855
4616,14005896,Rototuna,"248 Hukanui Rd, Hamilton",1005,1800649.5949,5819698.8855
4641,14005896,Flagstaff North,"248 Hukanui Rd, Hamilton",1006,1800649.5949,5819698.8855
4648,14005896,Chartwell,"248 Hukanui Rd, Hamilton",1007,1800649.5949,5819698.8855
9022,14005896,Flagstaff,"248 Hukanui Rd, Hamilton",1008,1800649.5949,5819698.8855
9032,14005896,Rototuna Circular,"248 Hukanui Rd, Hamilton",1009,1800649.5949,5819698.8855
15643,14005907,Bremworth / Templeview,"54 Killarney Rd, Hamilton",1010,1799337.4489,5814543.5618
4638,14005907,Dinsdale,"54 Killarney Rd, Hamilton",1011,1799337.4489,5814543.5618
12858,14005913,Comet,"11 Acacia Cr, Hamilton",1012,1801741.7582,5810498.0911
4604,14005915,Hillcrest,"98 Naylor St, Hamilton",1013,1803027.98,5814160.6455
4608,14005933,Fitzroy,"3 Willis St, Hamilton",1014,1801421.3025,5812692.5895
12858,14005949,Comet,"20 Saxbys Rd, Hamilton",1015,1800828.442,5811423.0449
12858,14005954,Comet,"53 Māhoe St, Hamilton",1016,1800530.5937,5812591.1096
3771,14005963,Orbiter,"200 Peachgrove Rd, Hamilton",1017,1802281.0828,5816667.062
4641,14005963,Flagstaff North,"200 Peachgrove Rd, Hamilton",1018,1802281.0828,5816667.062
12858,14005969,Comet,"188 Pembroke St, Hamilton",1019,1800806.4862,5813582.929
3771,14005969,Orbiter,"188 Pembroke St, Hamilton",1020,1800806.4862,5813582.929
4608,14005969,Fitzroy,"188 Pembroke St, Hamilton",1021,1800806.4862,5813582.929
12858,14005980,Comet,"125 Pembroke St, Hamilton",1022,1800815.2614,5813646.4497
3771,14005980,Orbiter,"125 Pembroke St, Hamilton",1023,1800815.2614,5813646.4497
4608,14005980,Fitzroy,"125 Pembroke St, Hamilton",1024,1800815.2614,5813646.4497
4641,14005981,Flagstaff North,"10 Petersburg Dr, Hamilton",1025,1797325.6913,5822068.1311
19537,14005983,Meteor,"67 Hyde Ave, Hamilton (Nawton Mall)",1026,1796964.1646,5816089.1768
4606,14005991,Fairfield,"253 Tramway Rd, Hamilton",1027,1802303.9751,5818374.1394
3771,14005992,Orbiter,"1174 River Rd, Hamilton",1028,1798336.3589,5820965.3148
9032,14005992,Rototuna Circular,"1174 River Rd, Hamilton",1029,1798336.3589,5820965.3148
4610,14005995,University,"162 Old Farm Rd, Hamilton",1030,1803380.5003,5815757.5555
3771,14005997,Orbiter,"38 Peachgrove Rd, Hamilton",1031,1802411.5447,5815258.7248
4610,14005997,University,"38 Peachgrove Rd, Hamilton",1032,1802411.5447,5815258.7248
4641,14005997,Flagstaff North,"38 Peachgrove Rd, Hamilton",1033,1802411.5447,5815258.7248
4648,14006004,Chartwell,"77 Comries Rd, Hamilton",1034,1800305.2637,5819142.2667
4612,14006022,Claudelands,"99 London St, Hamilton",1035,1800561.6547,5815676.2956
3771,14006033,Orbiter,"140 Whatawhata Rd, Hamilton (Liquorland)",1036,1797164.568,5814363.8846
4638,14006033,Dinsdale,"140 Whatawhata Rd, Hamilton (Liquorland)",1037,1797164.568,5814363.8846
15643,14006034,Bremworth / Templeview,"199 Tuhikaramea Rd, Hamilton",1038,1797351.1722,5813405.2373
4612,14006046,Claudelands,"19 Powells Rd, Hamilton",1039,1802767.7682,5817676.7472
3720,14006053,Tamahere/Matangi,"33 Knighton Rd, Hamilton",1040,1803475.393,5814502.2505
4618,14006053,Hamilton Gardens Uni,"33 Knighton Rd, Hamilton",1041,1803475.393,5814502.2505
4604,14006064,Hillcrest,"123 Grey St, Hamilton",1042,1802154.8558,5813986.6102
9032,14006071,Rototuna Circular,"141 Clarkin Rd, Hamilton",1043,1800602.5442,5817784.8435
19537,14006075,Meteor,"23 Dinsdale Rd, Hamilton",1044,1797757.7451,5814644.2432
19537,14006092,Meteor,"106 Masters Ave, Hamilton",1045,1804561.1961,5814440.015
19537,14006096,Meteor,"15 Morris Rd, Hamilton",1046,1804784.4469,5814092.5692
4618,14006117,Hamilton Gardens Uni,"27 Brookfield St, Hamilton",1047,1802242.7213,5813715.1838
4616,14006131,Rototuna,"1154 Heaphy Tce, Hamilton",1048,1800791.8438,5817768.794
9022,14006131,Flagstaff,"1154 Heaphy Tce, Hamilton",1049,1800791.8438,5817768.794
4612,14006133,Claudelands,"65A Claude St, Hamilton",1050,1801785.7408,5817020.1489
12858,14006136,Comet,"424 Ulster St, Hamilton",1051,1799365.5674,5817088.9713
4622,14006147,Pukete,"15 Mauī St, Hamilton",1052,1796274.7812,5820661.6828
9022,14006154,Flagstaff,"17 Endeavour Ave, Hamilton",1053,1798825.5185,5820868.0371
4608,14006164,Fitzroy,"53 Urlich Ave, Hamilton",1054,1801141.1792,5812296.9373
12858,14006182,Comet,"209 Anglesea St, Hamilton",1055,1800960.1021,5814998.7529
19537,14006182,Meteor,"209 Anglesea St, Hamilton",1056,1800960.1021,5814998.7529
4604,14006182,Hillcrest,"209 Anglesea St, Hamilton",1057,1800960.1021,5814998.7529
4608,14006182,Fitzroy,"209 Anglesea St, Hamilton",1058,1800960.1021,5814998.7529
4610,14006182,University,"209 Anglesea St, Hamilton",1059,1800960.1021,5814998.7529
4618,14006182,Hamilton Gardens Uni,"209 Anglesea St, Hamilton",1060,1800960.1021,5814998.7529
3771,14006191,Orbiter,"Opp 228 Thomas Rd, Hamilton (Grosvenor Park)",1061,1799618.7043,5821623.1105
4622,14006200,Pukete,"97 Mauī St, Hamilton",1062,1795881.6881,5821499.656
3771,14006206,Orbiter,"42 Newcastle Rd, Hamilton",1063,1796739.3008,5814655.8669
4648,14006221,Chartwell,"Opp 842 River Rd, Hamilton",1064,1799716.3697,5818921.057
9022,14006221,Flagstaff,"Opp 842 River Rd, Hamilton",1065,1799716.3697,5818921.057
4622,14006224,Pukete,"124 Tōtara Dr, Hamilton",1066,1797903.8574,5820635.1707
4616,14006233,Rototuna,"Borman Rd, Hamilton (Woolworths)",1067,1799066.0912,5822527.6232
4641,14006233,Flagstaff North,"Borman Rd, Hamilton (Woolworths)",1068,1799066.0912,5822527.6232
9022,14006233,Flagstaff,"Borman Rd, Hamilton (Woolworths)",1069,1799066.0912,5822527.6232
4612,14006256,Claudelands,"98 Crosby Rd, Hamilton",1070,1801844.9219,5819023.9709
19537,14006257,Meteor,"109 Rotokauri Rd, Hamilton",1071,1796457.1763,5817554.4449
4656,14006260,Nawton,"20 Wall St, Hamilton",1072,1797435.2217,5816729.0643
4612,14006261,Claudelands,"2 Claude St, Hamilton",1073,1801237.1154,5816868.8595
4620,14006267,Te Rapa,"46 Forest Lake Rd, Hamilton",1074,1798949.088,5817057.8141
4604,14006293,Hillcrest,"35 Naylor St, Hamilton",1075,1802378.3102,5814005.1
4638,14006309,Dinsdale,"83 Farnborough Dr, Hamilton",1076,1795732.2624,5816436.1864
15643,14006312,Bremworth / Templeview,"3 Gibson Rd, Hamilton",1077,1797507.2338,5813656.4866
3771,14006320,Orbiter,"Opp 373 Hukanui Rd, Hamilton",1078,1800359.8841,5820689.3212
4616,14006320,Rototuna,"Opp 373 Hukanui Rd, Hamilton",1079,1800359.8841,5820689.3212
4641,14006320,Flagstaff North,"Opp 373 Hukanui Rd, Hamilton",1080,1800359.8841,5820689.3212
9032,14006320,Rototuna Circular,"Opp 373 Hukanui Rd, Hamilton",1081,1800359.8841,5820689.3212
4622,14006321,Pukete,"37 Mauī St, Hamilton",1082,1796148.2363,5820901.8572
4656,14006335,Nawton,"48 Waimarie St, Hamilton",1083,1797395.9412,5816178.8381
3771,14006336,Orbiter,"Opp 50 Church Rd, Hamilton",1084,1796658.5844,5820672.1885
4622,14006336,Pukete,"Opp 50 Church Rd, Hamilton",1085,1796658.5844,5820672.1885
19537,14006338,Meteor,"38 Lake Rd, Hamilton",1086,1799468.8412,5815479.6645
4620,14006357,Te Rapa,"122 Bryant Rd, Hamilton",1087,1798473.7524,5819124.8515
4622,14006359,Pukete,"17 Sandwich Rd, Hamilton",1088,1798973.4221,5818846.097
4656,14006366,Nawton,"175 Seddon Rd, Hamilton",1089,1799267.1163,5816145.0806
9032,14006385,Rototuna Circular,"14 Barrington Dr, Hamilton",1090,1801419.5291,5821592.4238
19537,14006393,Meteor,"Silverdale Rd, Hamilton (near Silverdale Ln)",1091,1804365.6397,5815731.7795
4618,14006393,Hamilton Gardens Uni,"Silverdale Rd, Hamilton (near Silverdale Ln)",1092,1804365.6397,5815731.7795
19537,14006397,Meteor,"128 Dinsdale Rd, Hamilton",1093,1797186.2644,5814765.527
4638,14006397,Dinsdale,"128 Dinsdale Rd, Hamilton",1094,1797186.2644,5814765.527
4612,14006398,Claudelands,"Webb Dr, Hamilton (Southbound)",1095,1802798.1148,5819220.067
4612,14006402,Claudelands,"877 Heaphy Tce, Hamilton",1096,1801336.5671,5816433.3983
4608,14006404,Fitzroy,"14 Bader St, Hamilton",1097,1801436.3346,5812982.5837
3771,14006405,Orbiter,"Opp 28 Foreman Rd, Hamilton",1098,1796975.9214,5818514.4756
4656,14006405,Nawton,"Opp 28 Foreman Rd, Hamilton",1099,1796975.9214,5818514.4756
3771,14006414,Orbiter,"Opp 91 Discovery Dr, Hamilton (Discovery Park)",1100,1798500.8041,5821884.4861
9022,14006414,Flagstaff,"Opp 91 Discovery Dr, Hamilton (Discovery Park)",1101,1798500.8041,5821884.4861
15643,14006424,Bremworth / Templeview,"97 Queens Ave, Hamilton",1102,1799649.2582,5814598.5386
4638,14006424,Dinsdale,"97 Queens Ave, Hamilton",1103,1799649.2582,5814598.5386
15643,14006427,Bremworth / Templeview,"6 Lethborg St, Hamilton",1104,1798211.5361,5813880.9326
4608,14006435,Fitzroy,"35 Waterford Rd, Hamilton",1105,1802553.8019,5812255.2604
19537,14006439,Meteor,"189 Knighton Rd, Hamilton",1106,1803865.5949,5815766.319
3718,14006439,Tauwhare Pa,"189 Knighton Rd, Hamilton",1107,1803865.5949,5815766.319
3771,14006439,Orbiter,"189 Knighton Rd, Hamilton",1108,1803865.5949,5815766.319
4610,14006439,University,"189 Knighton Rd, Hamilton",1109,1803865.5949,5815766.319
4618,14006439,Hamilton Gardens Uni,"189 Knighton Rd, Hamilton",1110,1803865.5949,5815766.319
4656,14006440,Nawton,"56 Rotokauri Rd, Hamilton",1111,1796770.5802,5817501.8835
4616,14006450,Rototuna,"32 Moonlight Dr, Hamilton",1112,1800115.2499,5822323.2502
4641,14006450,Flagstaff North,"32 Moonlight Dr, Hamilton",1113,1800115.2499,5822323.2502
9022,14006450,Flagstaff,"32 Moonlight Dr, Hamilton",1114,1800115.2499,5822323.2502
9032,14006450,Rototuna Circular,"32 Moonlight Dr, Hamilton",1115,1800115.2499,5822323.2502
12858,14006459,Comet,"75 Pembroke St, Hamilton",1116,1800842.778,5814066.1988
3771,14006459,Orbiter,"75 Pembroke St, Hamilton",1117,1800842.778,5814066.1988
4608,14006459,Fitzroy,"75 Pembroke St, Hamilton",1118,1800842.778,5814066.1988
4641,14006466,Flagstaff North,"Opp 80 Te Huia Dr, Hamilton",1119,1797463.8971,5821713.6532
9032,14006466,Rototuna Circular,"Opp 80 Te Huia Dr, Hamilton",1120,1797463.8971,5821713.6532
3771,14006475,Orbiter,"Opp 32 Hukanui Rd, Hamilton",1121,1801355.8574,5818260.2513
4641,14006475,Flagstaff North,"Opp 32 Hukanui Rd, Hamilton",1122,1801355.8574,5818260.2513
19537,14006476,Meteor,"12 Anzac Parade, Hamilton",1123,1801417.4378,5814718.6666
3771,14006476,Orbiter,"12 Anzac Parade, Hamilton",1124,1801417.4378,5814718.6666
4604,14006476,Hillcrest,"12 Anzac Parade, Hamilton",1125,1801417.4378,5814718.6666
4610,14006476,University,"12 Anzac Parade, Hamilton",1126,1801417.4378,5814718.6666
4618,14006476,Hamilton Gardens Uni,"12 Anzac Parade, Hamilton",1127,1801417.4378,5814718.6666
4620,14006478,Te Rapa,"38 Vardon Rd, Hamilton",1128,1798764.1336,5818168.8213
4648,14006481,Chartwell,"713 River Rd, Hamilton",1129,1799746.4588,5818165.958
9022,14006481,Flagstaff,"713 River Rd, Hamilton",1130,1799746.4588,5818165.958
15643,14006504,Bremworth / Templeview,"84 Amanda Ave, Hamilton",1131,1797057.7258,5813846.587
15643,14006506,Bremworth / Templeview,"33A Lethborg St, Hamilton",1132,1798130.1911,5813718.8948
3771,14006509,Orbiter,"44 Higgins Rd, Hamilton",1133,1798717.3825,5814109.1179
4638,14006511,Dinsdale,"28 Caernarvon St, Hamilton",1134,1797127.9379,5814600.1528
4608,14006521,Fitzroy,"36 Bader St, Hamilton",1135,1801610.626,5812980.5332
4618,14006524,Hamilton Gardens Uni,"110 Brookfield St, Hamilton",1136,1803001.8081,5813907.0135
4648,14006525,Chartwell,"669 River Rd, Hamilton",1137,1799716.5748,5817925.9592
9022,14006525,Flagstaff,"669 River Rd, Hamilton",1138,1799716.5748,5817925.9592
19537,14006528,Meteor,"134 Rotokauri Rd, Hamilton",1139,1796505.5821,5817531.5155
9032,14006529,Rototuna Circular,"80 Te Huia Dr, Hamilton",1140,1797440.8528,5821713.9585
4638,14006531,Dinsdale,"222 Baverstock Rd, Hamilton",1141,1795608.2006,5816715.2704
4606,14006532,Fairfield,"259 Clarkin Rd, Hamilton",1142,1801237.7521,5817951.78
19537,14006533,Meteor,"5 Baverstock Rd, Hamilton",1143,1796556.4837,5817388.2762
3771,14006544,Orbiter,"Hamilton Boys High, Hamilton",1144,1802382.7316,5815537.9779
4638,14006545,Dinsdale,"5 Angus St, Hamilton",1145,1795957.2187,5815905.4319
4618,14006549,Hamilton Gardens Uni,"86 Fox St, Hamilton",1146,1803093.311,5814094.5196
4638,14006552,Dinsdale,"14 Brymer Rd, Hamilton",1147,1796274.0346,5815780.5223
4612,14006562,Claudelands,"4 Chedworth Ave, Hamilton",1148,1801029.612,5819182.809
4604,14006563,Hillcrest,"34 Naylor St, Hamilton",1149,1802336.0027,5813979.3806
4616,14006567,Rototuna,"32 Wentworth Dr, Hamilton",1150,1799231.3998,5821765.8282
4641,14006567,Flagstaff North,"32 Wentworth Dr, Hamilton",1151,1799231.3998,5821765.8282
9032,14006572,Rototuna Circular,"554 Borman Rd, Hamilton",1152,1796929.231,5823033.8102
19537,14006580,Meteor,"Opp 91 Bryce St, Hamilton (opp Transport Centre)",1153,1800522.9422,5815356.938
12858,14006593,Comet,"76 Bruce Ave, Hamilton (Glenview Primary)",1154,1801674.5313,5812173.5401
4608,14006604,Fitzroy,"23 Bader St, Hamilton",1155,1801417.8234,5812992.9194
4608,14006607,Fitzroy,"3 Fitzroy Ave, Hamilton",1156,1802503.3801,5812235.9604
3771,14006626,Orbiter,"199 Peachgrove Rd, Hamilton",1157,1802295.2901,5816649.8353
4641,14006626,Flagstaff North,"199 Peachgrove Rd, Hamilton",1158,1802295.2901,5816649.8353
12858,14006631,Comet,"400 Te Rapa Rd, Hamilton",1159,1798410.6958,5817981.1825
12858,14006643,Comet,"5 Glenview Tce, Hamilton",1160,1801103.458,5811745.9434
15643,14006647,Bremworth / Templeview,"Opp 58 McKay St, Hamilton (outside Park)",1161,1795398.4124,5811795.8243
19537,14006648,Meteor,"62 Silverdale Rd, Hamilton",1162,1805087.2794,5814558.9446
4618,14006648,Hamilton Gardens Uni,"62 Silverdale Rd, Hamilton",1163,1805087.2794,5814558.9446
3771,14006651,Orbiter,"185 Thomas Rd, Hamilton (Vililla D'est)",1164,1800156.9559,5821650.579
4616,14006651,Rototuna,"185 Thomas Rd, Hamilton (Vililla D'est)",1165,1800156.9559,5821650.579
